round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_49_client_17,base_model.model.model.layers.30.self_attn.v_proj_stats,4.972522258758545,4.952372074127197,37.727594280568226,38.03523052617571,75.72079072395724,151.48361553070117,1.6937400459937635e-07,1.6364525833978405e-07,-5.728716132580303e-09
round_49_client_17,base_model.model.model.layers.27.self_attn.q_proj_stats,4.952857971191406,4.959550857543945,37.83705072805518,37.73499785458318,75.72079072395724,151.2928393065956,-5.448442266242637e-07,-5.332535687330164e-07,1.1590633448577136e-08
round_49_client_17,base_model.model.model.layers.11.self_attn.v_proj_stats,4.975611686706543,4.971421718597412,38.01839614542753,38.08250778373627,75.72079072395724,151.82169465312103,1.3551895960972615e-07,1.6407494193515504e-07,2.8555971596233577e-08
round_49_client_17,base_model.model.model.layers.9.self_attn.v_proj_stats,4.979340553283691,4.951676845550537,37.71700240249177,38.13960942693384,75.72079072395724,151.57740255338285,-5.114206942380406e-07,-4.509942687036528e-07,6.042639526526727e-08
round_49_client_17,base_model.model.model.layers.4.self_attn.q_proj_stats,4.963733196258545,4.960586071014404,37.85284792972271,37.9008928342651,75.72079072395724,151.47453148794506,1.3772276474810496e-07,1.011561406016881e-07,-3.656659472994761e-08
round_49_client_17,base_model.model.model.layers.6.self_attn.q_proj_stats,4.957020282745361,4.9571452140808105,37.80035370406278,37.79844841827568,75.72079072395724,151.3195928462957,-1.0372132663860612e-07,-3.008259856329687e-08,7.363876797228386e-08
round_49_client_17,base_model.model.model.layers.9.self_attn.q_proj_stats,4.971732139587402,4.960916996002197,37.85789849063829,38.02314411383299,75.72079072395724,151.6018333284285,-1.2023204476463434e-07,-3.614465839518744e-08,8.408741315690804e-08
round_49_client_17,base_model.model.model.layers.10.self_attn.v_proj_stats,4.972631931304932,4.953239440917969,37.74081078672871,38.03690833328002,75.72079072395724,151.49850984396596,-1.730344507677728e-07,-5.039342799051383e-08,1.226409671772899e-07
round_49_client_17,base_model.model.model.layers.22.self_attn.v_proj_stats,4.948065757751465,4.966060638427734,37.936443825268924,37.66201103344013,75.72079072395724,151.3192455826663,-2.2203687422006624e-07,-1.5681888939411693e-07,6.521790595570564e-08
round_49_client_17,base_model.model.model.layers.22.self_attn.q_proj_stats,4.955838203430176,4.970508575439453,38.004431106061,37.780423300742065,75.72079072395724,151.50564513076029,3.4709938745436375e-07,3.550309149602526e-07,7.931454106824276e-09
