round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_180_client_6,base_model.model.model.layers.30.self_attn.v_proj_stats,4.96027946472168,4.957908630371094,37.81199735241941,37.848168820224565,75.72079072395724,151.38095689660122,2.3776232183081447e-07,3.614522250927621e-07,1.2368992713618354e-07
round_180_client_6,base_model.model.model.layers.27.self_attn.q_proj_stats,4.954478740692139,4.957705497741699,37.80889899233666,37.75969863983534,75.72079072395724,151.28938835612922,-7.433058613059984e-08,-1.31691962863556e-07,-5.7361365719543756e-08
round_180_client_6,base_model.model.model.layers.11.self_attn.v_proj_stats,4.957927227020264,4.953988075256348,37.75221996749415,37.812281011445975,75.72079072395724,151.28529170289735,2.1900956426179619e-07,2.0835549847220136e-07,-1.0654064226400806e-08
round_180_client_6,base_model.model.model.layers.9.self_attn.v_proj_stats,4.968235969543457,4.958461761474609,37.82043484494937,37.969686432294274,75.72079072395724,151.5109120012009,-2.5054470143004437e-07,-2.1038487354019254e-07,4.015988054106856e-08
round_180_client_6,base_model.model.model.layers.4.self_attn.q_proj_stats,4.9809112548828125,4.965104579925537,37.92183829745446,38.163675020902396,75.72079072395724,151.80630404231408,9.301824377416779e-08,1.4394010602103436e-07,5.092180479948638e-08
round_180_client_6,base_model.model.model.layers.6.self_attn.q_proj_stats,4.961792469024658,4.952824115753174,37.7344819784849,37.871261541595175,75.72079072395724,151.3265342440373,-2.7607725883171952e-08,9.70188885673906e-08,1.2462661771905914e-07
round_180_client_6,base_model.model.model.layers.9.self_attn.q_proj_stats,4.955198764801025,4.9659552574157715,37.93483380126209,37.77067451454107,75.72079072395724,151.4262990397604,-4.2125859067709825e-07,-3.1845793742490967e-07,1.028007002190634e-07
round_180_client_6,base_model.model.model.layers.10.self_attn.v_proj_stats,4.955392837524414,4.971496105194092,38.019533880433116,37.77363318544883,75.72079072395724,151.5139577898392,8.656034822251968e-08,1.9527340249680947e-07,1.0871296744596748e-07
round_180_client_6,base_model.model.model.layers.22.self_attn.v_proj_stats,4.968258857727051,4.951819896697998,37.71918167976558,37.97003627846149,75.72079072395724,151.4100086821843,1.4086239730204397e-08,1.1333808060953742e-08,-2.752344414602703e-09
round_180_client_6,base_model.model.model.layers.22.self_attn.q_proj_stats,4.964539051055908,4.9688215255737305,37.97863717022491,37.91320014184252,75.72079072395724,151.61262803602466,8.032412779357401e-07,7.856225121827265e-07,-1.7618832686139284e-08
round_180_client_6,base_model.model.model.layers.11.self_attn.q_proj_stats,4.95467472076416,4.960233688354492,37.847470253262316,37.762685955033135,75.72079072395724,151.3309469322527,1.0867489663723973e-07,1.8709845335251883e-07,7.842354456499833e-08
round_180_client_6,base_model.model.model.layers.7.self_attn.v_proj_stats,4.963634967803955,4.96856689453125,37.97474478160206,37.89939279018684,75.72079072395724,151.59492829574614,-3.197784508301993e-07,-3.0179546381958746e-07,1.7982975677455216e-08
round_180_client_6,base_model.model.model.layers.2.self_attn.q_proj_stats,4.96237850189209,4.965256690979004,37.92416188159627,37.880207951497724,75.72079072395724,151.52516055705124,2.0505954978489171e-07,5.967179102839281e-08,-1.4538776980543843e-07
round_180_client_6,base_model.model.model.layers.18.self_attn.q_proj_stats,4.958810329437256,4.949944496154785,37.69061635231307,37.82575240346684,75.72079072395724,151.23715947973716,1.0401945615967634e-07,7.791700667780788e-08,-2.6102493819735172e-08
round_180_client_6,base_model.model.model.layers.20.self_attn.v_proj_stats,4.965310096740723,4.973782062530518,38.05450565229527,37.92497770231661,75.72079072395724,151.70027407856912,4.187642161923577e-07,4.5331095840595024e-07,3.4546853271422153e-08
round_180_client_6,base_model.model.model.layers.13.self_attn.q_proj_stats,4.951237201690674,4.965930461883545,37.93445497704923,37.71030515107499,75.72079072395724,151.36555085208147,6.614272507476926e-08,1.3056955335599697e-07,6.442682533247535e-08
round_180_client_6,base_model.model.model.layers.12.self_attn.q_proj_stats,4.964196681976318,4.96818208694458,37.96886284247217,37.90797111263217,75.72079072395724,151.59762467906157,1.6006518421818328e-07,2.4791604950280545e-07,8.785089185892047e-08
round_180_client_6,base_model.model.model.layers.0.self_attn.q_proj_stats,4.9771881103515625,4.954343795776367,37.75764174940286,38.10664297748875,75.72079072395724,151.58507545084885,-1.052791986921875e-08,-7.268674018234833e-08,-6.215874179815727e-08
round_180_client_6,base_model.model.model.layers.31.self_attn.v_proj_stats,4.960931301116943,4.970205783843994,37.99980096745364,37.85811682219401,75.72079072395724,151.57870851360488,-2.0077223439329828e-07,-1.8919410059936582e-07,1.1578200940220995e-08
round_180_client_6,base_model.model.model.layers.26.self_attn.q_proj_stats,4.962166786193848,4.950281143188477,37.69574322421022,37.87697576612806,75.72079072395724,151.2935097142955,1.2904870061447582e-07,2.0542075560570084e-08,-1.0850662292227753e-07
round_180_client_6,base_model.model.model.layers.0.self_attn.v_proj_stats,4.96883487701416,4.944905757904053,37.613921960883964,37.97884127101236,75.72079072395724,151.31355395585356,-2.8285870712352335e-07,-2.1437956668535207e-07,6.847914193031101e-08
round_180_client_6,base_model.model.model.layers.3.self_attn.q_proj_stats,4.959580421447754,4.971094131469727,38.013385938060686,37.83750182304111,75.72079072395724,151.57167848505904,-2.279793704929034e-07,-2.606925801273974e-07,-3.2713256530314535e-08
round_180_client_6,base_model.model.model.layers.1.self_attn.q_proj_stats,4.952450275421143,4.968643665313721,37.97591830847847,37.72878577827478,75.72079072395724,151.4254948107105,2.63169965819543e-08,1.1745832011911262e-07,9.114123585618472e-08
round_180_client_6,base_model.model.model.layers.8.self_attn.q_proj_stats,4.973884582519531,4.959874629974365,37.84199109225405,38.056074433419894,75.72079072395724,151.61885624963116,2.178136782049478e-08,1.1274952136375304e-07,9.096813975872919e-08
round_180_client_6,base_model.model.model.layers.19.self_attn.v_proj_stats,4.966289043426514,4.959256172180176,37.83255447663109,37.93993354208839,75.72079072395724,151.49327874267672,-3.9568166698700225e-07,-3.471851204039922e-07,4.849651197957883e-08
