round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_91_client_6,base_model.model.model.layers.30.self_attn.v_proj_stats,4.959353446960449,4.951465606689453,37.713784451507976,37.8340386465908,75.72079072395724,151.268613822056,1.9657815641949128e-07,1.4038109824809908e-07,-5.619708986159822e-08
round_91_client_6,base_model.model.model.layers.27.self_attn.q_proj_stats,4.953999042510986,4.956117153167725,37.7846765210176,37.7523871211738,75.72079072395724,151.25785436614865,-9.674374013002307e-08,-6.354932246210864e-08,3.319437404059045e-08
round_91_client_6,base_model.model.model.layers.11.self_attn.v_proj_stats,4.967823028564453,4.965584754943848,37.92917349034203,37.96337490120582,75.72079072395724,151.61333911550508,-3.670684520784562e-07,-3.350957597092474e-07,3.197269755617072e-08
round_91_client_6,base_model.model.model.layers.9.self_attn.v_proj_stats,4.958451747894287,4.955772876739502,37.779427282043144,37.82028208887381,75.72079072395724,151.3205000948742,-2.172909461251038e-07,-1.9473378003453946e-07,2.2557126300171147e-08
round_91_client_6,base_model.model.model.layers.4.self_attn.q_proj_stats,4.969628810882568,4.952322006225586,37.72683144130586,37.99097896447707,75.72079072395724,151.43860112974016,-4.560927777674806e-07,-3.9334972228743937e-07,6.27430146948882e-08
round_91_client_6,base_model.model.model.layers.6.self_attn.q_proj_stats,4.954921245574951,4.9391584396362305,37.52653766599881,37.76644388915997,75.72079072395724,151.013772279116,-4.452106736607675e-07,-4.3695774067487035e-07,8.252971639421958e-09
round_91_client_6,base_model.model.model.layers.9.self_attn.q_proj_stats,4.955708026885986,4.972033500671387,38.02775379226651,37.77843854653966,75.72079072395724,151.5269830627634,-3.853980388157652e-07,-3.837073059287377e-07,1.6907100075513881e-09
round_91_client_6,base_model.model.model.layers.10.self_attn.v_proj_stats,4.971007347106934,4.944198131561279,37.6031574695501,38.01205868953445,75.72079072395724,151.3360068830418,-1.2340944977040635e-07,-1.8447577289748552e-07,-6.106630692670478e-08
round_91_client_6,base_model.model.model.layers.22.self_attn.v_proj_stats,4.957497596740723,4.942245960235596,37.573468807561014,37.80572803224837,75.72079072395724,151.0999875637666,2.9132061740710924e-07,3.442084856430938e-07,5.2887811605728527e-08
round_91_client_6,base_model.model.model.layers.22.self_attn.q_proj_stats,4.9668426513671875,4.966065883636475,37.936523963103035,37.94839258221939,75.72079072395724,151.60570726927966,3.3762060525077686e-07,2.7926077699191866e-07,-5.835978313939449e-08
