round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_134_client_15,base_model.model.model.layers.30.self_attn.v_proj_stats,4.97027587890625,4.970779895782471,38.008580241529096,38.00087280122182,75.72079072395724,151.73024376670816,5.261309752313537e-07,5.042772129115746e-07,-2.1853717697695173e-08
round_134_client_15,base_model.model.model.layers.27.self_attn.q_proj_stats,4.979049205780029,4.967888355255127,37.96437334174645,38.13514636408718,75.72079072395724,151.82031042979088,2.134137560005911e-07,1.7726333471301813e-07,-3.6150410664959054e-08
round_134_client_15,base_model.model.model.layers.11.self_attn.v_proj_stats,4.973634243011475,4.954930305480957,37.76658199861829,38.052243745737044,75.72079072395724,151.53961646831257,-2.2609224004099815e-07,-1.8077061483268154e-07,4.532163075054996e-08
round_134_client_15,base_model.model.model.layers.9.self_attn.v_proj_stats,4.957157611846924,4.983149528503418,38.19798197216741,37.80054278084388,75.72079072395724,151.71931547696852,1.2912447289181728e-07,2.430824211785421e-07,1.1395798203750473e-07
round_134_client_15,base_model.model.model.layers.4.self_attn.q_proj_stats,4.95073938369751,4.955997467041016,37.782851605731274,37.702722430265595,75.72079072395724,151.2063647599541,4.054276985243632e-07,3.976119159432301e-07,-7.815824929480187e-09
round_134_client_15,base_model.model.model.layers.6.self_attn.q_proj_stats,4.955690383911133,4.964663982391357,37.91510831751528,37.778169554560634,75.72079072395724,151.41406859603316,1.7187490186643117e-07,1.7997710521910903e-07,8.10224861425013e-09
round_134_client_15,base_model.model.model.layers.9.self_attn.q_proj_stats,4.967784881591797,4.972702980041504,38.03799528024249,37.962791876305054,75.72079072395724,151.72157788050478,3.4208204624519567e-07,3.058157095381375e-07,-3.626633365172438e-08
round_134_client_15,base_model.model.model.layers.10.self_attn.v_proj_stats,4.950961112976074,4.969669342041016,37.99159865851289,37.70609969737744,75.72079072395724,151.41848907984757,3.6211491760695935e-07,3.8171348109017346e-07,1.9598666085585137e-08
round_134_client_15,base_model.model.model.layers.22.self_attn.v_proj_stats,4.943556308746338,4.965212345123291,37.92348446570205,37.59339532117272,75.72079072395724,151.237670510832,-2.3862071429903153e-07,-2.228314847485535e-07,1.5789290017664826e-08
round_134_client_15,base_model.model.model.layers.22.self_attn.q_proj_stats,4.95966911315918,4.950460433959961,37.698473825192075,37.83885512413272,75.72079072395724,151.25811967328204,4.5220218680697144e-08,5.796671345592586e-08,1.2746494633120164e-08
round_134_client_15,base_model.model.model.layers.11.self_attn.q_proj_stats,4.956968307495117,4.961906909942627,37.8730085199073,37.797655775355615,75.72079072395724,151.39145501922016,1.3799746056974982e-07,3.437835125197353e-07,2.0578609792210044e-07
round_134_client_15,base_model.model.model.layers.7.self_attn.v_proj_stats,4.962682247161865,4.9514031410217285,37.71283289410849,37.88484535919078,75.72079072395724,151.3184689772565,2.8394648410312584e-08,3.317336073394017e-08,4.778764761681486e-09
round_134_client_15,base_model.model.model.layers.2.self_attn.q_proj_stats,4.969223976135254,4.96100378036499,37.85922304508548,37.98478959198637,75.72079072395724,151.56480336102908,3.0874139156367164e-07,2.543943821109451e-07,-5.434699225759232e-08
round_134_client_15,base_model.model.model.layers.18.self_attn.q_proj_stats,4.969107627868652,4.962660312652588,37.88451046623806,37.9830108785658,75.72079072395724,151.5883120687611,5.162551985904429e-08,1.2445355089596434e-07,7.28280055994901e-08
round_134_client_15,base_model.model.model.layers.20.self_attn.v_proj_stats,4.953920841217041,4.9629411697387695,37.8887986639525,37.75119525085028,75.72079072395724,151.36078463876,4.930813020109781e-07,5.363511155564992e-07,4.326981922986306e-08
round_134_client_15,base_model.model.model.layers.13.self_attn.q_proj_stats,4.966371059417725,4.963051795959473,37.89048779996076,37.941186673721575,75.72079072395724,151.55246519763958,3.161475774504652e-07,2.807065826004873e-07,-3.5440959820220996e-08
round_134_client_15,base_model.model.model.layers.12.self_attn.q_proj_stats,4.967442512512207,4.9709696769714355,38.011482583374914,37.95755942822182,75.72079072395724,151.68983273555398,3.6013858562000678e-09,-9.28905869557184e-09,-1.2890434248902239e-08
round_134_client_15,base_model.model.model.layers.0.self_attn.q_proj_stats,4.963042736053467,4.963769435882568,37.901446256081336,37.8903494641308,75.72079072395724,151.51258644416936,-2.549119244577014e-07,-2.1695169863278352e-07,3.796022248536701e-08
round_134_client_15,base_model.model.model.layers.31.self_attn.v_proj_stats,4.958467960357666,4.966211318969727,37.93874600039524,37.82052940838883,75.72079072395724,151.4800661327413,8.292420261568623e-08,3.165050429743133e-08,-5.1273708550070296e-08
