round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_23_client_7,base_model.model.model.layers.1.self_attn.v_proj_stats,2.468367576599121,2.4910037517547607,9.54511893849822,9.37243090109569,18.93019768098931,37.84774752058322,-3.269282728979306e-07,-3.5367133754959923e-07,-2.6743089769354357e-08
round_23_client_7,base_model.model.model.layers.25.self_attn.q_proj_stats,2.474402666091919,2.494138717651367,9.569159409730593,9.418317589792926,18.93019768098931,37.91767468051283,2.4527784603378677e-07,2.0720787553329955e-07,-3.8069967871479095e-08
round_23_client_7,base_model.model.model.layers.4.self_attn.q_proj_stats,2.5011541843414307,2.483785390853882,9.489879933031345,9.623067023287907,18.93019768098931,38.04314463730856,-1.9056024314068054e-07,-2.3016091926564286e-07,-3.9600666603689664e-08
round_23_client_7,base_model.model.model.layers.31.self_attn.v_proj_stats,2.4900500774383545,2.47491192817688,9.42219479676184,9.537811689559065,18.93019768098931,37.890204167310216,2.328086452507705e-07,2.3214717801423034e-07,-6.61465904272518e-10
round_23_client_7,base_model.model.model.layers.0.self_attn.v_proj_stats,2.4809117317199707,2.490772247314453,9.543344846641745,9.467933669394041,18.93019768098931,37.941476197025096,-3.504803203213669e-08,-7.058906529522347e-08,-3.554103876979298e-08
round_23_client_7,base_model.model.model.layers.0.self_attn.q_proj_stats,2.487060070037842,2.486384868621826,9.509754146710456,9.514919776045275,18.93019768098931,37.95487160374504,1.3246960861579282e-08,3.599844866641888e-09,-9.64717013829386e-09
round_23_client_7,base_model.model.model.layers.8.self_attn.v_proj_stats,2.470510959625244,2.466930627822876,9.36152184268733,9.388714886848312,18.93019768098931,37.68043441052495,9.8463104336588e-10,-4.417852217386553e-08,-4.516314803026944e-08
round_23_client_7,base_model.model.model.layers.19.self_attn.q_proj_stats,2.4708704948425293,2.4800827503204346,9.461607422877988,9.39144777840545,18.93019768098931,37.78325288227275,6.516700068459613e-09,3.0768225656174766e-09,-3.4399029580356454e-09
round_23_client_7,base_model.model.model.layers.30.self_attn.q_proj_stats,2.5001332759857178,2.4835615158081055,9.488169276736631,9.615212837741856,18.93019768098931,38.033579795467794,2.3281261007923604e-07,1.7448493570881852e-07,-5.832764845337124e-08
round_23_client_7,base_model.model.model.layers.22.self_attn.v_proj_stats,2.483128309249878,2.4975435733795166,9.595303782755016,9.484859530915616,18.93019768098931,38.01036099465994,-1.308578987391229e-07,-1.5546066538973947e-07,-2.4602774075788147e-08
round_23_client_7,base_model.model.model.layers.7.self_attn.v_proj_stats,2.478243827819824,2.497877597808838,9.597870528920337,9.447581510035775,18.93019768098931,37.97564971994542,-3.838434992076145e-08,-3.1569727951819e-08,6.814618558337316e-09
round_23_client_7,base_model.model.model.layers.14.self_attn.q_proj_stats,2.4880411624908447,2.4971981048583984,9.592649457777025,9.52242812482109,18.93019768098931,38.04527526358743,-3.292849442004808e-07,-3.469689405122267e-07,-1.768401043378276e-08
round_23_client_7,base_model.model.model.layers.2.self_attn.q_proj_stats,2.483103036880493,2.4695167541503906,9.381159823385268,9.484666465053557,18.93019768098931,37.796023969428134,2.542391541737743e-08,-1.0788970250530383e-08,-3.6212908689492454e-08
round_23_client_7,base_model.model.model.layers.16.self_attn.v_proj_stats,2.482292413711548,2.4952712059020996,9.577851324770077,9.478474828785295,18.93019768098931,37.986523834544684,5.612605491478462e-09,-1.939186072164034e-08,-2.500446781183996e-08
round_23_client_7,base_model.model.model.layers.15.self_attn.v_proj_stats,2.4777421951293945,2.4654481410980225,9.350273725978392,9.443757240579679,18.93019768098931,37.72422864754738,1.733159251671168e-07,1.4564241016756795e-07,-2.7673538198769164e-08
round_23_client_7,base_model.model.model.layers.3.self_attn.v_proj_stats,2.492642879486084,2.48140025138855,9.471662723631166,9.557684810158126,18.93019768098931,37.9595452147786,2.7121465961954527e-08,-3.6651111940955164e-08,-6.37725992547189e-08
round_23_client_7,base_model.model.model.layers.20.self_attn.q_proj_stats,2.4877099990844727,2.481248378753662,9.470503344080893,9.519893383905254,18.93019768098931,37.920594408975454,2.5688414950764127e-08,3.799636214552038e-08,1.2308005565841995e-08
round_23_client_7,base_model.model.model.layers.10.self_attn.v_proj_stats,2.4980247020721436,2.4935214519500732,9.56442351999357,9.599001032071438,18.93019768098931,38.09362223305432,1.3831730427682487e-07,2.0190993012647597e-07,6.359262300748014e-08
round_23_client_7,base_model.model.model.layers.16.self_attn.q_proj_stats,2.482741355895996,2.4762074947357178,9.432062037232857,9.481903652861387,18.93019768098931,37.84416337108355,9.265077949294209e-08,7.3791414223478566e-09,-8.527162396632093e-08
round_23_client_7,base_model.model.model.layers.5.self_attn.v_proj_stats,2.487612009048462,2.4903926849365234,9.54043649669428,9.519143428063586,18.93019768098931,37.98977760574718,-8.640333959419877e-08,-1.106728606004026e-07,-2.4269537899357375e-08
round_23_client_7,base_model.model.model.layers.12.self_attn.q_proj_stats,2.4835498332977295,2.4816694259643555,9.473717748069053,9.488080013495424,18.93019768098931,37.891995442553785,-9.467672867913279e-08,-8.286412974456425e-08,1.1812618936346553e-08
round_23_client_7,base_model.model.model.layers.12.self_attn.v_proj_stats,2.4689035415649414,2.4837934970855713,9.48994187662056,9.37650147795598,18.93019768098931,37.79664103556585,6.899900739654186e-08,7.080047126351019e-08,1.8014689118217574e-09
round_23_client_7,base_model.model.model.layers.25.self_attn.v_proj_stats,2.4899063110351562,2.4983575344085693,9.601559109881302,9.536710364482204,18.93019768098931,38.06846715535281,6.979028199793902e-08,5.142151010772977e-08,-1.836873266825023e-08
round_23_client_7,base_model.model.model.layers.31.self_attn.q_proj_stats,2.476816415786743,2.4831137657165527,9.484748426736104,9.436701460475904,18.93019768098931,37.851647568201315,2.5456873942175662e-08,7.726959204035211e-08,5.181274239873801e-08
round_23_client_7,base_model.model.model.layers.24.self_attn.q_proj_stats,2.47037935256958,2.472339153289795,9.402615444451996,9.387714617485887,18.93019768098931,37.72052774292719,-2.2086915407726337e-07,-2.4798049910401685e-07,-2.7111356679654364e-08
round_23_client_7,base_model.model.model.layers.6.self_attn.q_proj_stats,2.479959726333618,2.479217052459717,9.455003236991868,9.460668764039609,18.93019768098931,37.84586968202078,2.104155640836325e-07,2.514771692219142e-07,4.106159440908641e-08
round_23_client_7,base_model.model.model.layers.11.self_attn.v_proj_stats,2.489744186401367,2.484135389328003,9.49255462266131,9.535468482141512,18.93019768098931,37.95822078579213,6.269961261295975e-08,4.3396298110565113e-10,-6.226559630562178e-08
round_23_client_7,base_model.model.model.layers.18.self_attn.q_proj_stats,2.4831206798553467,2.4872679710388184,9.516510605353968,9.484801246674726,18.93019768098931,37.931509533018,-1.2982181374354695e-07,-9.818700984709494e-08,3.163481128609646e-08
round_23_client_7,base_model.model.model.layers.7.self_attn.q_proj_stats,2.480232000350952,2.4726145267486572,9.404710120605444,9.462746245917254,18.93019768098931,37.797654047512005,3.3008262789735454e-09,5.189319367104872e-08,4.8592360890609144e-08
round_23_client_7,base_model.model.model.layers.29.self_attn.v_proj_stats,2.4684603214263916,2.510047197341919,9.691619533805676,9.373135221492278,18.93019768098931,37.994952436287264,1.1598405791346522e-08,2.6564706256948512e-08,1.4966290642348666e-08
round_23_client_7,base_model.model.model.layers.11.self_attn.q_proj_stats,2.478890895843506,2.4850239753723145,9.49934689349184,9.452515670192062,18.93019768098931,37.88206024467321,-5.332383778977601e-08,-9.349813613113156e-08,-4.0174302835538356e-08
round_23_client_7,base_model.model.model.layers.23.self_attn.q_proj_stats,2.486147880554199,2.490004301071167,9.537461011987718,9.507941401722803,18.93019768098931,37.97560009469983,-3.972488116232853e-09,-6.227921176105156e-08,-5.830673227791294e-08
round_23_client_7,base_model.model.model.layers.23.self_attn.v_proj_stats,2.4954702854156494,2.46807599067688,9.370216719125194,9.579379679716892,18.93019768098931,37.8797940798314,1.6602086816419614e-08,-5.824907489682119e-10,-1.718455340693481e-08
round_23_client_7,base_model.model.model.layers.24.self_attn.v_proj_stats,2.4706790447235107,2.4777672290802,9.443948072175441,9.389992482272502,18.93019768098931,37.76413823543725,1.07501556101397e-07,1.0666319216312559e-07,-8.383589289451265e-10
round_23_client_7,base_model.model.model.layers.22.self_attn.q_proj_stats,2.4840683937072754,2.4674859046936035,9.365736652399582,9.492042612715116,18.93019768098931,37.78797694610401,-1.32896751381395e-08,-6.758757940872329e-08,-5.429787428568034e-08
round_23_client_7,base_model.model.model.layers.27.self_attn.q_proj_stats,2.486366033554077,2.488267660140991,9.524161943214818,9.509610069108103,18.93019768098931,37.96396969331223,-6.272071573221183e-08,-8.487640313248334e-08,-2.215572521890863e-08
round_23_client_7,base_model.model.model.layers.9.self_attn.q_proj_stats,2.46343994140625,2.499650478363037,9.611499632754505,9.335047634519368,18.93019768098931,37.87674494826318,-2.030962775734224e-08,1.9057019891022266e-08,3.936661064685154e-08
round_23_client_7,base_model.model.model.layers.13.self_attn.v_proj_stats,2.480442523956299,2.4979732036590576,9.598605256781907,9.464352721442571,18.93019768098931,37.993155659213784,-1.5097477046310814e-07,-1.9972258648692788e-07,-4.874781158292763e-08
round_23_client_7,base_model.model.model.layers.28.self_attn.q_proj_stats,2.479198694229126,2.491821527481079,9.551387132876659,9.45486321174734,18.93019768098931,37.93644802561331,1.0854785159608582e-07,1.0373513344319463e-07,-4.8127187213253816e-09
round_23_client_7,base_model.model.model.layers.20.self_attn.v_proj_stats,2.4625895023345947,2.4880471229553223,9.522473749598863,9.32860337845092,18.93019768098931,37.78127480903909,1.658004862292728e-07,1.592952169815476e-07,-6.505274559032159e-09
round_23_client_7,base_model.model.model.layers.29.self_attn.q_proj_stats,2.4751243591308594,2.479630708694458,9.45815862616522,9.423812350669444,18.93019768098931,37.812168657823975,-3.674916015938834e-08,-6.825113800346117e-08,-3.150197546375466e-08
round_23_client_7,base_model.model.model.layers.17.self_attn.q_proj_stats,2.4717931747436523,2.455916166305542,9.278112985440412,9.398463053416345,18.93019768098931,37.60677371984607,-5.40717692842918e-10,-4.631279182376602e-09,-4.090550902446921e-09
round_23_client_7,base_model.model.model.layers.14.self_attn.v_proj_stats,2.486544370651245,2.502094268798828,9.63030223965869,9.510974290668955,18.93019768098931,38.07147421131695,-6.285355880208954e-08,-4.3330259984486474e-08,1.952327396637088e-08
round_23_client_7,base_model.model.model.layers.18.self_attn.v_proj_stats,2.482942581176758,2.468812942504883,9.37581332905138,9.483440724809274,18.93019768098931,37.78945173484996,-8.995591826987948e-08,-7.035180676240316e-08,1.9604102021730796e-08
round_23_client_7,base_model.model.model.layers.26.self_attn.v_proj_stats,2.4900031089782715,2.480057716369629,9.46141641294552,9.537451879845428,18.93019768098931,37.929065973780254,-5.052187290743859e-08,-6.031991372168477e-08,-9.79802564415877e-09
