round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_185_client_8,base_model.model.model.layers.1.self_attn.v_proj_stats,2.4789083003997803,2.493194341659546,9.561914284597767,9.452648404891066,18.93019768098931,37.94476037047814,-2.7620421505503145e-08,-8.476945531299407e-08,-5.71490126333174e-08
round_185_client_8,base_model.model.model.layers.25.self_attn.q_proj_stats,2.492774724960327,2.4934730529785156,9.564052234822512,9.558695922358428,18.93019768098931,38.052945838170245,3.609888921118909e-08,8.926675736375955e-08,5.316786435116683e-08
round_185_client_8,base_model.model.model.layers.4.self_attn.q_proj_stats,2.483978271484375,2.4886839389801025,9.527348930516744,9.491353880903626,18.93019768098931,37.94890049240968,1.786313319485089e-08,4.052890226091677e-08,2.2665736807425675e-08
round_185_client_8,base_model.model.model.layers.31.self_attn.v_proj_stats,2.4768450260162354,2.4878525733947754,9.520984613291374,9.43691947239802,18.93019768098931,37.8881017666787,-5.425686566695731e-08,-2.851037375961596e-08,2.5746514751290305e-08
round_185_client_8,base_model.model.model.layers.0.self_attn.v_proj_stats,2.4741287231445312,2.493398427963257,9.563479774764854,9.416232287433724,18.93019768098931,37.90990974318789,2.6463942504051374e-07,2.681036322016439e-07,3.4641805513047075e-09
round_185_client_8,base_model.model.model.layers.0.self_attn.q_proj_stats,2.4920942783355713,2.4886085987091064,9.52677209376047,9.553478206856955,18.93019768098931,38.01044798160673,3.9815464702996906e-08,7.02163655041943e-08,3.040089065819984e-08
round_185_client_8,base_model.model.model.layers.8.self_attn.v_proj_stats,2.485548257827759,2.501218557357788,9.623562373655728,9.503355600314828,18.93019768098931,38.057115654959865,4.594221181264402e-08,6.308822108280764e-08,1.7146014208435645e-08
round_185_client_8,base_model.model.model.layers.19.self_attn.q_proj_stats,2.4757351875305176,2.4854655265808105,9.50272297419556,9.428464272492642,18.93019768098931,37.86138492767751,-3.171239200128184e-07,-2.6644620433557974e-07,5.067769421884805e-08
round_185_client_8,base_model.model.model.layers.30.self_attn.q_proj_stats,2.486114025115967,2.4690170288085938,9.377363510633066,9.507682452258345,18.93019768098931,37.81524364388072,8.856029154458156e-08,1.0644871622389474e-07,1.7888404784116575e-08
round_185_client_8,base_model.model.model.layers.22.self_attn.v_proj_stats,2.4868524074554443,2.4926884174346924,9.558034030930138,9.513330903830221,18.93019768098931,38.00156261574967,1.742695019402163e-07,2.0777191760856795e-07,3.3502396270534976e-08
round_185_client_8,base_model.model.model.layers.7.self_attn.v_proj_stats,2.5042757987976074,2.4765143394470215,9.434399771593336,9.64710252739008,18.93019768098931,38.011699979972725,-7.810483992898298e-08,-1.1769306567543936e-07,-3.9588228624154455e-08
round_185_client_8,base_model.model.model.layers.14.self_attn.q_proj_stats,2.471815586090088,2.4925179481506348,9.556726771271816,9.398633482858815,18.93019768098931,37.88555793511994,-1.2438471230780124e-07,-1.3917320497824904e-07,-1.4788518534203377e-08
