round_client,layer,A_norm,B_norm,Var_Balpha,Var_betaA,Var_ba,Total_Var,mean_orig_update,mean_noisy_update,mean_update_diff
round_180_client_6,base_model.model.model.layers.1.self_attn.v_proj_stats,2.4858882427215576,2.499356746673584,9.609240888042976,9.505955604808628,18.93019768098931,38.04539417384091,3.839602413790999e-08,5.694766805675044e-08,1.855165635333833e-08
round_180_client_6,base_model.model.model.layers.25.self_attn.q_proj_stats,2.4890079498291016,2.487092971801758,9.515171526872424,9.529829892698336,18.93019768098931,37.97519910056007,-5.973936367809074e-08,-9.391390207724725e-08,-3.417455250342982e-08
round_180_client_6,base_model.model.model.layers.4.self_attn.q_proj_stats,2.4948556423187256,2.4718267917633057,9.398718698159517,9.574661391126416,18.93019768098931,37.90357777027524,1.7394697238160006e-07,1.4453929122026922e-07,-2.9407680592896668e-08
round_180_client_6,base_model.model.model.layers.31.self_attn.v_proj_stats,2.488248109817505,2.46891450881958,9.376584781905285,9.524012281087693,18.93019768098931,37.83079474398229,9.310922166605451e-08,1.2082287110359857e-07,2.7713650432303895e-08
round_180_client_6,base_model.model.model.layers.0.self_attn.v_proj_stats,2.4900481700897217,2.496138334274292,9.584509254118855,9.53779707786488,18.93019768098931,38.052504012973046,1.7211692693308578e-07,1.3100957904299549e-07,-4.110737616969118e-08
round_180_client_6,base_model.model.model.layers.0.self_attn.q_proj_stats,2.4935333728790283,2.4818179607391357,9.474851838394718,9.564514970649213,18.93019768098931,37.96956449003324,-1.4073103216105665e-07,-7.622691569508788e-08,6.450413177816471e-08
round_180_client_6,base_model.model.model.layers.8.self_attn.v_proj_stats,2.5018060207366943,2.4830334186553955,9.484134633406855,9.628083493469607,18.93019768098931,38.04241580786577,-1.19136700504896e-08,-1.7131849716633952e-10,1.1742343879461715e-08
round_180_client_6,base_model.model.model.layers.19.self_attn.q_proj_stats,2.475106954574585,2.492753744125366,9.558535018466388,9.42367981858466,18.93019768098931,37.912412518040355,1.2849315567109443e-07,1.1119510428869717e-07,-1.72980387702637e-08
round_180_client_6,base_model.model.model.layers.30.self_attn.q_proj_stats,2.4842753410339355,2.4855916500091553,9.503687418398288,9.49362423959236,18.93019768098931,37.92750933897996,3.510115575977579e-08,2.234452482596794e-08,-1.2756619476306241e-08
round_180_client_6,base_model.model.model.layers.22.self_attn.v_proj_stats,2.493622064590454,2.481592893600464,9.473133435890608,9.56519537725397,18.93019768098931,37.96852649413388,8.23203478717005e-08,2.6837909459231925e-08,-5.548243571240619e-08
round_180_client_6,base_model.model.model.layers.7.self_attn.v_proj_stats,2.492784023284912,2.4731125831604004,9.408499265965546,9.558767232470947,18.93019768098931,37.8974641794258,-1.1461034787885183e-08,8.567882030519058e-09,2.002891683616781e-08
round_180_client_6,base_model.model.model.layers.14.self_attn.q_proj_stats,2.477360486984253,2.484254837036133,9.49346752874471,9.44084775193208,18.93019768098931,37.8645129616661,7.411577485072485e-08,-5.847718416163161e-09,-7.996349395966718e-08
round_180_client_6,base_model.model.model.layers.2.self_attn.q_proj_stats,2.4721155166625977,2.4937307834625244,9.566029457074544,9.400914485181476,18.93019768098931,37.89714162324533,7.956670344810846e-08,1.0792967788830765e-07,2.8362965380779313e-08
round_180_client_6,base_model.model.model.layers.16.self_attn.v_proj_stats,2.4712884426116943,2.4973249435424805,9.593623949894216,9.394625174084172,18.93019768098931,37.9184468049677,1.3694500466954196e-07,1.6970811762107018e-07,3.2763130732860194e-08
round_180_client_6,base_model.model.model.layers.15.self_attn.v_proj_stats,2.48854398727417,2.4874682426452637,9.518043181351935,9.52627741538876,18.93019768098931,37.974518277730006,-2.120638242786299e-08,1.1255252374553493e-09,2.2331922302498695e-08
round_180_client_6,base_model.model.model.layers.3.self_attn.v_proj_stats,2.4899773597717285,2.4883079528808594,9.524470396917668,9.537254626639054,18.93019768098931,37.99192270454603,7.127862744482627e-09,3.8968983417930756e-08,3.184112909337955e-08
round_180_client_6,base_model.model.model.layers.20.self_attn.q_proj_stats,2.4991445541381836,2.494656562805176,9.573133412633808,9.607609330134931,18.93019768098931,38.11094042375805,2.3607623234056518e-07,1.675573404824604e-07,-6.851890390180415e-08
round_180_client_6,base_model.model.model.layers.10.self_attn.v_proj_stats,2.4868862628936768,2.4776692390441895,9.44320111378336,9.513589930202821,18.93019768098931,37.88698872497549,-1.1166141433704979e-07,-1.3246470039973702e-07,-2.0803266522761987e-08
round_180_client_6,base_model.model.model.layers.16.self_attn.q_proj_stats,2.470132827758789,2.490330934524536,9.539963383691699,9.38584106790934,18.93019768098931,37.85600213259035,-1.910520275316685e-08,-3.497460046020251e-08,-1.586942282472137e-08
round_180_client_6,base_model.model.model.layers.5.self_attn.v_proj_stats,2.4897990226745605,2.4921231269836426,9.553699391527417,9.53588852153018,18.93019768098931,38.01978559404691,4.799396080557017e-08,5.760454939718329e-08,9.610607705212715e-09
round_180_client_6,base_model.model.model.layers.12.self_attn.q_proj_stats,2.4779136180877686,2.4904258251190186,9.540690411598687,9.445064021251731,18.93019768098931,37.91595211383973,-2.4932125697318952e-08,-4.989333120875017e-08,-2.496122309736393e-08
